frame_id,hand_id,hand_type,finger_id,finger_name,bone_name,start_x,start_y,start_z,end_x,end_y,end_z
43403,36,right,2,Middle,Intermediate,-82.43,189.34,-239.77,-98.53,186.12,-256.69
43403,36,right,2,Middle,Distal,-98.53,186.12,-256.69,-108.65,184.71,-269.52
43403,36,right,3,Ring,Metacarpal,-35.29,203.66,-161.09,-69.30,208.67,-205.81
43403,36,right,3,Ring,Proximal,-69.30,208.67,-205.81,-93.15,204.20,-222.88
43403,36,right,3,Ring,Intermediate,-93.15,204.20,-222.88,-106.24,200.83,-232.84
43403,36,right,3,Ring,Distal,-106.24,200.83,-232.84,-115.19,199.00,-241.94
43403,36,right,4,Pinky,Metacarpal,-35.34,214.03,-157.55,-71.96,221.43,-194.03
43403,36,right,4,Pinky,Proximal,-71.96,221.43,-194.03,-90.45,222.30,-201.52
43403,36,right,4,Pinky,Intermediate,-90.45,222.30,-201.52,-104.41,223.44,-209.08
43403,36,right,4,Pinky,Distal,-104.41,223.44,-209.08,-113.73,225.06,-215.45
43404,36,right,0,Thumb,Metacarpal,-9.58,201.35,-171.30,-9.58,201.35,-171.30
43404,36,right,0,Thumb,Proximal,-9.58,201.35,-171.30,-8.57,173.93,-207.56
43404,36,right,0,Thumb,Intermediate,-8.57,173.93,-207.56,-9.93,159.71,-227.57
43404,36,right,0,Thumb,Distal,-9.93,159.71,-227.57,-12.48,151.21,-241.69
43404,36,right,1,Index,Metacarpal,-20.80,194.38,-166.41,-47.60,188.75,-226.72
43404,36,right,1,Index,Proximal,-47.60,188.75,-226.72,-62.82,180.52,-249.00
43404,36,right,1,Index,Intermediate,-62.82,180.52,-249.00,-72.13,175.57,-265.65
43404,36,right,1,Index,Distal,-72.13,175.57,-265.65,-79.41,172.31,-279.94
43404,36,right,2,Middle,Metacarpal,-28.15,197.60,-164.60,-59.79,197.45,-218.86
43404,36,right,2,Middle,Proximal,-59.79,197.45,-218.86,-81.91,191.73,-240.96
43404,36,right,2,Middle,Intermediate,-81.91,191.73,-240.96,-97.81,189.16,-258.02
43404,36,right,2,Middle,Distal,-97.81,189.16,-258.02,-107.70,188.38,-270.88
43404,36,right,3,Ring,Metacarpal,-35.04,205.63,-162.12,-68.88,210.75,-206.94
43404,36,right,3,Ring,Proximal,-68.88,210.75,-206.94,-92.59,207.27,-224.49
43404,36,right,3,Ring,Intermediate,-92.59,207.27,-224.49,-105.50,204.80,-234.79
43404,36,right,3,Ring,Distal,-105.50,204.80,-234.79,-114.22,203.78,-244.05
43404,36,right,4,Pinky,Metacarpal,-35.03,216.02,-158.66,-71.49,223.57,-195.25
43404,36,right,4,Pinky,Proximal,-71.49,223.57,-195.25,-89.92,224.69,-202.89
43404,36,right,4,Pinky,Intermediate,-89.92,224.69,-202.89,-103.83,226.11,-210.66
43404,36,right,4,Pinky,Distal,-103.83,226.11,-210.66,-113.04,228.05,-217.18
43405,36,right,0,Thumb,Metacarpal,-9.13,202.96,-171.91,-9.13,202.96,-171.91
43405,36,right,0,Thumb,Proximal,-9.13,202.96,-171.91,-8.12,175.61,-208.17
43405,36,right,0,Thumb,Intermediate,-8.12,175.61,-208.17,-9.48,161.42,-228.20
43405,36,right,0,Thumb,Distal,-9.48,161.42,-228.20,-12.06,152.96,-242.34
43405,36,right,1,Index,Metacarpal,-20.35,196.00,-167.02,-46.98,190.51,-227.36
43405,36,right,1,Index,Proximal,-46.98,190.51,-227.36,-62.19,182.55,-249.65
43405,36,right,1,Index,Intermediate,-62.19,182.55,-249.65,-71.53,177.75,-266.34
43405,36,right,1,Index,Distal,-71.53,177.75,-266.34,-78.83,174.56,-280.63
43405,36,right,2,Middle,Metacarpal,-27.68,199.26,-165.22,-59.15,199.25,-219.52
43405,36,right,2,Middle,Proximal,-59.15,199.25,-219.52,-81.15,193.90,-241.83
43405,36,right,2,Middle,Intermediate,-81.15,193.90,-241.83,-96.89,191.67,-259.01
43405,36,right,2,Middle,Distal,-96.89,191.67,-259.01,-106.63,191.12,-271.85
43405,36,right,3,Ring,Metacarpal,-34.57,207.31,-162.77,-68.25,212.57,-207.63
43405,36,right,3,Ring,Proximal,-68.25,212.57,-207.63,-91.85,209.63,-225.45
43405,36,right,3,Ring,Intermediate,-91.85,209.63,-225.45,-104.62,207.63,-235.93
43405,36,right,3,Ring,Distal,-104.62,207.63,-235.93,-113.15,206.96,-245.25
43405,36,right,4,Pinky,Metacarpal,-34.57,217.70,-159.30,-70.88,225.38,-195.95
43405,36,right,4,Pinky,Proximal,-70.88,225.38,-195.95,-89.19,226.66,-203.70
43405,36,right,4,Pinky,Intermediate,-89.19,226.66,-203.70,-102.93,228.27,-211.57
43405,36,right,4,Pinky,Distal,-102.93,228.27,-211.57,-111.97,230.38,-218.15
43406,36,right,0,Thumb,Metacarpal,-8.55,204.14,-172.42,-8.55,204.14,-172.42
43406,36,right,0,Thumb,Proximal,-8.55,204.14,-172.42,-7.67,176.77,-208.68
43406,36,right,0,Thumb,Intermediate,-7.67,176.77,-208.68,-9.10,162.63,-228.74
43406,36,right,0,Thumb,Distal,-9.10,162.63,-228.74,-11.71,154.26,-242.92
43406,36,right,1,Index,Metacarpal,-19.79,197.27,-167.54,-46.36,192.05,-227.86
43406,36,right,1,Index,Proximal,-46.36,192.05,-227.86,-61.59,184.26,-250.16
43406,36,right,1,Index,Intermediate,-61.59,184.26,-250.16,-70.94,179.51,-266.85
43406,36,right,1,Index,Distal,-70.94,179.51,-266.85,-78.29,176.32,-281.13
43406,36,right,2,Middle,Metacarpal,-27.13,200.60,-165.74,-58.50,200.90,-220.03
43406,36,right,2,Middle,Proximal,-58.50,200.90,-220.03,-80.42,195.99,-242.54
43406,36,right,2,Middle,Intermediate,-80.42,195.99,-242.54,-96.02,194.01,-259.79
43406,36,right,2,Middle,Distal,-96.02,194.01,-259.79,-105.61,193.60,-272.59
43406,36,right,3,Ring,Metacarpal,-33.96,208.74,-163.29,-67.51,214.32,-208.16
43406,36,right,3,Ring,Proximal,-67.51,214.32,-208.16,-91.02,211.77,-226.05
43406,36,right,3,Ring,Intermediate,-91.02,211.77,-226.05,-103.71,209.97,-236.58
43406,36,right,3,Ring,Distal,-103.71,209.97,-236.58,-112.16,209.41,-245.94
43406,36,right,4,Pinky,Metacarpal,-33.86,219.15,-159.82,-70.02,227.17,-196.48
43406,36,right,4,Pinky,Proximal,-70.02,227.17,-196.48,-88.22,228.54,-204.23
43406,36,right,4,Pinky,Intermediate,-88.22,228.54,-204.23,-101.93,230.16,-212.10
43406,36,right,4,Pinky,Distal,-101.93,230.16,-212.10,-110.99,232.22,-218.66
43407,36,right,0,Thumb,Metacarpal,-8.10,205.86,-172.70,-8.10,205.86,-172.70
43407,36,right,0,Thumb,Proximal,-8.10,205.86,-172.70,-7.28,178.19,-208.87
43407,36,right,0,Thumb,Intermediate,-7.28,178.19,-208.87,-8.84,164.02,-228.90
43407,36,right,0,Thumb,Distal,-8.84,164.02,-228.90,-11.68,155.69,-243.10
43407,36,right,1,Index,Metacarpal,-19.37,199.01,-167.81,-45.88,193.77,-228.08
43407,36,right,1,Index,Proximal,-45.88,193.77,-228.08,-61.00,186.06,-250.42
43407,36,right,1,Index,Intermediate,-61.00,186.06,-250.42,-70.21,181.35,-267.16
43407,36,right,1,Index,Distal,-70.21,181.35,-267.16,-77.40,178.21,-281.45
43407,36,right,2,Middle,Metacarpal,-26.71,202.40,-166.03,-58.00,202.70,-220.29
43407,36,right,2,Middle,Proximal,-58.00,202.70,-220.29,-79.81,198.03,-242.95
43407,36,right,2,Middle,Intermediate,-79.81,198.03,-242.95,-95.19,196.30,-260.22
43407,36,right,2,Middle,Distal,-95.19,196.30,-260.22,-104.55,196.00,-272.97
43407,36,right,3,Ring,Metacarpal,-33.50,210.56,-163.57,-66.94,216.17,-208.43
43407,36,right,3,Ring,Proximal,-66.94,216.17,-208.43,-90.47,213.74,-226.49
43407,36,right,3,Ring,Intermediate,-90.47,213.74,-226.49,-103.15,212.07,-237.08
43407,36,right,3,Ring,Distal,-103.15,212.07,-237.08,-111.56,211.69,-246.42
43407,36,right,4,Pinky,Metacarpal,-33.35,221.01,-160.12,-69.40,229.09,-196.80
43407,36,right,4,Pinky,Proximal,-69.40,229.09,-196.80,-87.59,230.44,-204.55
43407,36,right,4,Pinky,Intermediate,-87.59,230.44,-204.55,-101.35,232.00,-212.39
43407,36,right,4,Pinky,Distal,-101.35,232.00,-212.39,-110.48,234.06,-218.93
43408,36,right,0,Thumb,Metacarpal,-7.27,207.34,-172.32,-7.27,207.34,-172.32
43408,36,right,0,Thumb,Proximal,-7.27,207.34,-172.32,-6.70,179.49,-208.41
43408,36,right,0,Thumb,Intermediate,-6.70,179.49,-208.41,-8.44,165.30,-228.40
43408,36,right,0,Thumb,Distal,-8.44,165.30,-228.40,-11.41,156.99,-242.55
43408,36,right,1,Index,Metacarpal,-18.59,200.63,-167.40,-45.18,195.52,-227.59
43408,36,right,1,Index,Proximal,-45.18,195.52,-227.59,-60.47,187.87,-249.78
43408,36,right,1,Index,Intermediate,-60.47,187.87,-249.78,-69.86,183.18,-266.46
43408,36,right,1,Index,Distal,-69.86,183.18,-266.46,-77.23,180.02,-280.68
43408,36,right,2,Middle,Metacarpal,-25.90,204.06,-165.61,-57.19,204.55,-219.82
43408,36,right,2,Middle,Proximal,-57.19,204.55,-219.82,-79.06,200.26,-242.50
43408,36,right,2,Middle,Intermediate,-79.06,200.26,-242.50,-94.48,198.75,-259.75
43408,36,right,2,Middle,Distal,-94.48,198.75,-259.75,-103.84,198.58,-272.48
43408,36,right,3,Ring,Metacarpal,-32.63,212.31,-163.17,-66.02,218.15,-207.99
43408,36,right,3,Ring,Proximal,-66.02,218.15,-207.99,-89.58,216.29,-226.06
43408,36,right,3,Ring,Intermediate,-89.58,216.29,-226.06,-102.24,214.92,-236.64
43408,36,right,3,Ring,Distal,-102.24,214.92,-236.64,-110.62,214.75,-245.96
43408,36,right,4,Pinky,Metacarpal,-32.33,222.81,-159.72,-68.30,231.15,-196.37
43408,36,right,4,Pinky,Proximal,-68.30,231.15,-196.37,-86.41,232.80,-204.15
43408,36,right,4,Pinky,Intermediate,-86.41,232.80,-204.15,-100.09,234.63,-211.97
43408,36,right,4,Pinky,Distal,-100.09,234.63,-211.97,-109.19,236.93,-218.49
43409,36,right,0,Thumb,Metacarpal,-6.22,208.67,-171.34,-6.22,208.67,-171.34
43409,36,right,0,Thumb,Proximal,-6.22,208.67,-171.34,-5.80,180.97,-207.42
43409,36,right,0,Thumb,Intermediate,-5.80,180.97,-207.42,-7.62,166.78,-227.38
43409,36,right,0,Thumb,Distal,-7.62,166.78,-227.38,-10.61,158.45,-241.51
43409,36,right,1,Index,Metacarpal,-17.57,202.01,-166.37,-44.24,197.31,-226.56
43409,36,right,1,Index,Proximal,-44.24,197.31,-226.56,-59.83,189.84,-248.61
43409,36,right,1,Index,Intermediate,-59.83,189.84,-248.61,-69.60,185.19,-265.24
43409,36,right,1,Index,Distal,-69.60,185.19,-265.24,-77.32,182.02,-279.47
43409,36,right,2,Middle,Metacarpal,-24.84,205.54,-164.59,-56.17,206.46,-218.76
43409,36,right,2,Middle,Proximal,-56.17,206.46,-218.76,-78.30,202.86,-241.35
43409,36,right,2,Middle,Intermediate,-78.30,202.86,-241.35,-93.90,201.88,-258.48
43409,36,right,2,Middle,Distal,-93.90,201.88,-258.48,-103.28,202.12,-271.09
43409,36,right,3,Ring,Metacarpal,-31.52,213.83,-162.15,-64.89,220.08,-206.92
43409,36,right,3,Ring,Proximal,-64.89,220.08,-206.92,-88.46,218.98,-224.99
43409,36,right,3,Ring,Intermediate,-88.46,218.98,-224.99,-101.03,218.08,-235.54
43409,36,right,3,Ring,Distal,-101.03,218.08,-235.54,-109.27,218.33,-244.80
43409,36,right,4,Pinky,Metacarpal,-31.14,224.27,-158.71,-67.07,233.02,-195.30
43409,36,right,4,Pinky,Proximal,-67.07,233.02,-195.30,-84.90,235.10,-203.21
43409,36,right,4,Pinky,Intermediate,-84.90,235.10,-203.21,-98.23,237.43,-211.21
43409,36,right,4,Pinky,Distal,-98.23,237.43,-211.21,-107.03,240.12,-217.84
43410,36,right,0,Thumb,Metacarpal,-5.43,209.89,-169.91,-5.43,209.89,-169.91
43410,36,right,0,Thumb,Proximal,-5.43,209.89,-169.91,-5.22,182.39,-206.02
43410,36,right,0,Thumb,Intermediate,-5.22,182.39,-206.02,-7.09,168.27,-226.01
43410,36,right,0,Thumb,Distal,-7.09,168.27,-226.01,-10.08,159.98,-240.12
43410,36,right,1,Index,Metacarpal,-16.81,203.42,-164.92,-43.67,199.24,-224.96
43410,36,right,1,Index,Proximal,-43.67,199.24,-224.96,-59.64,191.87,-246.73
43410,36,right,1,Index,Intermediate,-59.64,191.87,-246.73,-69.67,187.25,-263.16
43410,36,right,1,Index,Distal,-69.67,187.25,-263.16,-77.57,184.04,-277.26
43410,36,right,2,Middle,Metacarpal,-24.03,207.09,-163.10,-55.43,208.60,-217.13
43410,36,right,2,Middle,Proximal,-55.43,208.60,-217.13,-77.72,205.74,-239.56
43410,36,right,2,Middle,Intermediate,-77.72,205.74,-239.56,-93.34,205.30,-256.51
43410,36,right,2,Middle,Distal,-93.34,205.30,-256.51,-102.67,205.87,-268.95
43410,36,right,3,Ring,Metacarpal,-30.62,215.54,-160.61,-63.94,222.41,-205.24
43410,36,right,3,Ring,Proximal,-63.94,222.41,-205.24,-87.52,221.75,-223.15
43410,36,right,3,Ring,Intermediate,-87.52,221.75,-223.15,-100.06,220.98,-233.58
43410,36,right,3,Ring,Distal,-100.06,220.98,-233.58,-108.25,221.28,-242.71
43410,36,right,4,Pinky,Metacarpal,-30.06,226.03,-157.15,-65.86,235.43,-193.59
43410,36,right,4,Pinky,Proximal,-65.86,235.43,-193.59,-83.52,237.75,-201.57
43410,36,right,4,Pinky,Intermediate,-83.52,237.75,-201.57,-96.81,240.14,-209.58
43410,36,right,4,Pinky,Distal,-96.81,240.14,-209.58,-105.63,242.84,-216.20
43411,36,right,0,Thumb,Metacarpal,-4.74,211.37,-168.44,-4.74,211.37,-168.44
43411,36,right,0,Thumb,Proximal,-4.74,211.37,-168.44,-4.56,183.55,-204.40
43411,36,right,0,Thumb,Intermediate,-4.56,183.55,-204.40,-6.43,169.36,-224.34
43411,36,right,0,Thumb,Distal,-6.43,169.36,-224.34,-9.45,161.03,-238.41
43411,36,right,1,Index,Metacarpal,-16.12,204.98,-163.45,-43.16,201.01,-223.27
43411,36,right,1,Index,Proximal,-43.16,201.01,-223.27,-59.02,193.69,-245.04
43411,36,right,1,Index,Intermediate,-59.02,193.69,-245.04,-68.98,189.12,-261.49
43411,36,right,1,Index,Distal,-68.98,189.12,-261.49,-76.78,185.95,-275.61
43411,36,right,2,Middle,Metacarpal,-23.34,208.72,-161.58,-54.83,210.48,-215.39
43411,36,right,2,Middle,Proximal,-54.83,210.48,-215.39,-77.45,207.81,-237.73
43411,36,right,2,Middle,Intermediate,-77.45,207.81,-237.73,-93.21,207.38,-254.51
43411,36,right,2,Middle,Distal,-93.21,207.38,-254.51,-102.51,207.85,-266.85
43411,36,right,3,Ring,Metacarpal,-29.83,217.28,-159.03,-63.16,224.41,-203.46
43411,36,right,3,Ring,Proximal,-63.16,224.41,-203.46,-86.81,223.74,-221.40
43411,36,right,3,Ring,Intermediate,-86.81,223.74,-221.40,-99.36,222.90,-231.81
43411,36,right,3,Ring,Distal,-99.36,222.90,-231.81,-107.54,223.15,-240.92
43411,36,right,4,Pinky,Metacarpal,-29.16,227.81,-155.54,-64.92,237.51,-191.80
43411,36,right,4,Pinky,Proximal,-64.92,237.51,-191.80,-82.63,239.84,-199.82
43411,36,right,4,Pinky,Intermediate,-82.63,239.84,-199.82,-95.94,242.23,-207.79
43411,36,right,4,Pinky,Distal,-95.94,242.23,-207.79,-104.80,244.93,-214.34
43412,36,right,0,Thumb,Metacarpal,-3.62,211.80,-167.36,-3.62,211.80,-167.36
43412,36,right,0,Thumb,Proximal,-3.62,211.80,-167.36,-3.93,183.76,-203.36
43412,36,right,0,Thumb,Intermediate,-3.93,183.76,-203.36,-6.23,169.49,-223.36
43412,36,right,0,Thumb,Distal,-6.23,169.49,-223.36,-9.42,161.19,-237.52
43412,36,right,1,Index,Metacarpal,-15.09,205.38,-162.33,-42.49,201.16,-222.03
43412,36,right,1,Index,Proximal,-42.49,201.16,-222.03,-58.71,193.92,-243.79
43412,36,right,1,Index,Intermediate,-58.71,193.92,-243.79,-68.64,189.41,-260.21
43412,36,right,1,Index,Distal,-68.64,189.41,-260.21,-76.31,186.31,-274.29
43412,36,right,2,Middle,Metacarpal,-22.23,209.21,-160.46,-54.03,210.77,-214.15
43412,36,right,2,Middle,Proximal,-54.03,210.77,-214.15,-76.49,207.88,-236.63
43412,36,right,2,Middle,Intermediate,-76.49,207.88,-236.63,-92.04,207.23,-253.47
43412,36,right,2,Middle,Distal,-92.04,207.23,-253.47,-101.10,207.56,-265.76
43412,36,right,3,Ring,Metacarpal,-28.57,217.77,-157.94,-62.14,224.78,-202.27
43412,36,right,3,Ring,Proximal,-62.14,224.78,-202.27,-85.82,223.87,-220.33
43412,36,right,3,Ring,Intermediate,-85.82,223.87,-220.33,-98.37,222.86,-230.92
43412,36,right,3,Ring,Distal,-98.37,222.86,-230.92,-106.53,222.90,-240.20
43412,36,right,4,Pinky,Metacarpal,-27.81,228.28,-154.49,-63.74,237.93,-190.65
43412,36,right,4,Pinky,Proximal,-63.74,237.93,-190.65,-81.55,240.21,-198.64
43412,36,right,4,Pinky,Intermediate,-81.55,240.21,-198.64,-94.92,242.46,-206.58
43412,36,right,4,Pinky,Distal,-94.92,242.46,-206.58,-103.87,244.89,-213.08
43413,36,right,0,Thumb,Metacarpal,-2.71,211.82,-166.60,-2.71,211.82,-166.60
43413,36,right,0,Thumb,Proximal,-2.71,211.82,-166.60,-3.34,183.46,-202.48
43413,36,right,0,Thumb,Intermediate,-3.34,183.46,-202.48,-5.82,169.14,-222.43
43413,36,right,0,Thumb,Distal,-5.82,169.14,-222.43,-9.09,160.88,-236.59
43413,36,right,1,Index,Metacarpal,-14.19,205.37,-161.51,-41.79,200.98,-221.01
43413,36,right,1,Index,Proximal,-41.79,200.98,-221.01,-58.02,193.90,-242.80
43413,36,right,1,Index,Intermediate,-58.02,193.90,-242.80,-67.85,189.52,-259.22
43413,36,right,1,Index,Distal,-67.85,189.52,-259.22,-75.43,186.66,-273.29
43413,36,right,2,Middle,Metacarpal,-21.30,209.28,-159.60,-53.24,210.72,-213.12
43413,36,right,2,Middle,Proximal,-53.24,210.72,-213.12,-75.57,207.69,-235.76
43413,36,right,2,Middle,Intermediate,-75.57,207.69,-235.76,-90.85,206.92,-252.67
43413,36,right,2,Middle,Distal,-90.85,206.92,-252.67,-99.76,207.09,-264.98
43413,36,right,3,Ring,Metacarpal,-27.57,217.88,-157.07,-61.21,224.82,-201.25
43413,36,right,3,Ring,Proximal,-61.21,224.82,-201.25,-84.94,223.58,-219.36
43413,36,right,3,Ring,Intermediate,-84.94,223.58,-219.36,-97.52,222.24,-229.99
43413,36,right,3,Ring,Distal,-97.52,222.24,-229.99,-105.70,221.96,-239.32
43413,36,right,4,Pinky,Metacarpal,-26.71,228.44,-153.65,-62.68,238.05,-189.68
43413,36,right,4,Pinky,Proximal,-62.68,238.05,-189.68,-80.59,240.24,-197.57
43413,36,right,4,Pinky,Intermediate,-80.59,240.24,-197.57,-94.07,242.38,-205.41
43413,36,right,4,Pinky,Distal,-94.07,242.38,-205.41,-103.15,244.67,-211.85
43414,36,right,0,Thumb,Metacarpal,-2.44,211.95,-166.13,-2.44,211.95,-166.13
43414,36,right,0,Thumb,Proximal,-2.44,211.95,-166.13,-3.19,183.47,-201.79
43414,36,right,0,Thumb,Intermediate,-3.19,183.47,-201.79,-5.67,169.12,-221.63
43414,36,right,0,Thumb,Distal,-5.67,169.12,-221.63,-8.95,160.86,-235.68
43414,36,right,1,Index,Metacarpal,-13.87,205.48,-160.97,-41.67,200.88,-220.22
43414,36,right,1,Index,Proximal,-41.67,200.88,-220.22,-57.80,193.94,-242.12
43414,36,right,1,Index,Intermediate,-57.80,193.94,-242.12,-67.47,189.82,-258.67
43414,36,right,1,Index,Distal,-67.47,189.82,-258.67,-74.83,187.24,-272.83
43414,36,right,2,Middle,Metacarpal,-21.01,209.39,-159.00,-53.12,210.63,-212.28
43414,36,right,2,Middle,Proximal,-53.12,210.63,-212.28,-75.36,207.43,-235.02
43414,36,right,2,Middle,Intermediate,-75.36,207.43,-235.02,-90.59,206.59,-251.96
43414,36,right,2,Middle,Distal,-90.59,206.59,-251.96,-99.49,206.62,-264.30
43414,36,right,3,Ring,Metacarpal,-27.26,218.05,-156.43,-61.04,224.80,-200.40
43414,36,right,3,Ring,Proximal,-61.04,224.80,-200.40,-84.76,223.36,-218.54
43414,36,right,3,Ring,Intermediate,-84.76,223.36,-218.54,-97.34,221.97,-229.19
43414,36,right,3,Ring,Distal,-97.34,221.97,-229.19,-105.50,221.64,-238.52
43414,36,right,4,Pinky,Metacarpal,-26.43,228.63,-153.04,-62.49,238.09,-188.87
43414,36,right,4,Pinky,Proximal,-62.49,238.09,-188.87,-80.41,240.25,-196.67
43414,36,right,4,Pinky,Intermediate,-80.41,240.25,-196.67,-93.88,242.38,-204.47
43414,36,right,4,Pinky,Distal,-93.88,242.38,-204.47,-102.94,244.67,-210.85
43415,36,right,0,Thumb,Metacarpal,-2.24,211.69,-165.55,-2.24,211.69,-165.55
43415,36,right,0,Thumb,Proximal,-2.24,211.69,-165.55,-3.05,183.08,-201.11
43415,36,right,0,Thumb,Intermediate,-3.05,183.08,-201.11,-5.51,168.70,-220.85
43415,36,right,0,Thumb,Distal,-5.51,168.70,-220.85,-8.71,160.44,-234.82
43415,36,right,1,Index,Metacarpal,-13.64,205.17,-160.36,-41.60,200.38,-219.45
43415,36,right,1,Index,Proximal,-41.60,200.38,-219.45,-57.71,193.48,-241.42
43415,36,right,1,Index,Intermediate,-57.71,193.48,-241.42,-67.35,189.44,-257.98
43415,36,right,1,Index,Distal,-67.35,189.44,-257.98,-74.70,186.89,-272.13
43415,36,right,2,Middle,Metacarpal,-20.79,209.07,-158.37,-53.05,210.11,-211.49
43415,36,right,2,Middle,Proximal,-53.05,210.11,-211.49,-75.22,206.62,-234.28
43415,36,right,2,Middle,Intermediate,-75.22,206.62,-234.28,-90.48,205.57,-251.24
43415,36,right,2,Middle,Distal,-90.48,205.57,-251.24,-99.44,205.44,-263.59
43415,36,right,3,Ring,Metacarpal,-27.04,217.75,-155.79,-60.95,224.31,-199.62
43415,36,right,3,Ring,Proximal,-60.95,224.31,-199.62,-84.71,222.69,-217.62
43415,36,right,3,Ring,Intermediate,-84.71,222.69,-217.62,-97.30,221.18,-228.19
43415,36,right,3,Ring,Distal,-97.30,221.18,-228.19,-105.48,220.71,-237.46
43415,36,right,4,Pinky,Metacarpal,-26.24,228.38,-152.42,-62.41,237.65,-188.12
43415,36,right,4,Pinky,Proximal,-62.41,237.65,-188.12,-80.30,239.76,-195.82
43415,36,right,4,Pinky,Intermediate,-80.30,239.76,-195.82,-93.77,241.85,-203.57
43415,36,right,4,Pinky,Distal,-93.77,241.85,-203.57,-102.82,244.08,-209.93
43416,36,right,0,Thumb,Metacarpal,-2.35,211.56,-165.02,-2.35,211.56,-165.02
43416,36,right,0,Thumb,Proximal,-2.35,211.56,-165.02,-3.34,182.76,-200.50
43416,36,right,0,Thumb,Intermediate,-3.34,182.76,-200.50,-5.84,168.32,-220.16
43416,36,right,0,Thumb,Distal,-5.84,168.32,-220.16,-9.03,160.03,-234.10
43416,36,right,1,Index,Metacarpal,-13.76,205.06,-159.82,-41.91,199.75,-218.72
43416,36,right,1,Index,Proximal,-41.91,199.75,-218.72,-57.95,192.88,-240.76
43416,36,right,1,Index,Intermediate,-57.95,192.88,-240.76,-67.50,188.95,-257.35
43416,36,right,1,Index,Distal,-67.50,188.95,-257.35,-74.68,186.43,-271.50
43416,36,right,2,Middle,Metacarpal,-20.92,208.96,-157.83,-53.36,209.53,-210.80
43416,36,right,2,Middle,Proximal,-53.36,209.53,-210.80,-75.45,205.81,-233.65
43416,36,right,2,Middle,Intermediate,-75.45,205.81,-233.65,-90.61,204.60,-250.60
43416,36,right,2,Middle,Distal,-90.61,204.60,-250.60,-99.48,204.36,-262.94
43416,36,right,3,Ring,Metacarpal,-27.16,217.67,-155.26,-61.21,223.84,-199.00
43416,36,right,3,Ring,Proximal,-61.21,223.84,-199.00,-84.97,221.82,-216.99
43416,36,right,3,Ring,Intermediate,-84.97,221.82,-216.99,-97.53,220.03,-227.54
43416,36,right,3,Ring,Distal,-97.53,220.03,-227.54,-105.69,219.35,-236.79
43416,36,right,4,Pinky,Metacarpal,-26.35,228.35,-151.91,-62.64,237.28,-187.53
43416,36,right,4,Pinky,Proximal,-62.64,237.28,-187.53,-80.55,239.15,-195.23
43416,36,right,4,Pinky,Intermediate,-80.55,239.15,-195.23,-94.02,240.94,-202.99
43416,36,right,4,Pinky,Distal,-94.02,240.94,-202.99,-103.07,242.93,-209.34
43417,36,right,0,Thumb,Metacarpal,-2.58,210.86,-164.66,-2.58,210.86,-164.66
43417,36,right,0,Thumb,Proximal,-2.58,210.86,-164.66,-3.72,181.97,-200.07
43417,36,right,0,Thumb,Intermediate,-3.72,181.97,-200.07,-6.23,167.50,-219.67
43417,36,right,0,Thumb,Distal,-6.23,167.50,-219.67,-9.34,159.21,-233.57
43417,36,right,1,Index,Metacarpal,-14.00,204.36,-159.43,-42.31,198.64,-218.17
43417,36,right,1,Index,Proximal,-42.31,198.64,-218.17,-58.41,191.49,-240.13
43417,36,right,1,Index,Intermediate,-58.41,191.49,-240.13,-67.94,187.37,-256.61
43417,36,right,1,Index,Distal,-67.94,187.37,-256.61,-75.10,184.70,-270.70
43417,36,right,2,Middle,Metacarpal,-21.17,208.33,-157.45,-53.73,208.52,-210.29
43417,36,right,2,Middle,Proximal,-53.73,208.52,-210.29,-75.84,204.36,-233.05
43417,36,right,2,Middle,Intermediate,-75.84,204.36,-233.05,-90.99,202.76,-249.92
43417,36,right,2,Middle,Distal,-90.99,202.76,-249.92,-99.89,202.30,-262.25
43417,36,right,3,Ring,Metacarpal,-27.39,217.09,-154.90,-61.53,222.95,-198.55
43417,36,right,3,Ring,Proximal,-61.53,222.95,-198.55,-85.31,220.58,-216.50
43417,36,right,3,Ring,Intermediate,-85.31,220.58,-216.50,-97.88,218.46,-227.04
43417,36,right,3,Ring,Distal,-97.88,218.46,-227.04,-106.05,217.46,-236.30
43417,36,right,4,Pinky,Metacarpal,-26.57,227.78,-151.60,-62.92,236.48,-187.16
43417,36,right,4,Pinky,Proximal,-62.92,236.48,-187.16,-80.86,238.32,-194.83
43417,36,right,4,Pinky,Intermediate,-80.86,238.32,-194.83,-94.35,240.11,-202.58
43417,36,right,4,Pinky,Distal,-94.35,240.11,-202.58,-103.40,242.07,-208.93
43418,36,right,0,Thumb,Metacarpal,-2.82,210.00,-164.35,-2.82,210.00,-164.35
43418,36,right,0,Thumb,Proximal,-2.82,210.00,-164.35,-4.14,181.02,-199.72
43418,36,right,0,Thumb,Intermediate,-4.14,181.02,-199.72,-6.72,166.48,-219.31
43418,36,right,0,Thumb,Distal,-6.72,166.48,-219.31,-9.78,158.16,-233.22
43418,36,right,1,Index,Metacarpal,-14.28,203.54,-159.10,-42.68,197.55,-217.78
43418,36,right,1,Index,Proximal,-42.68,197.55,-217.78,-58.96,190.23,-239.62
43418,36,right,1,Index,Intermediate,-58.96,190.23,-239.62,-68.59,185.90,-256.00
43418,36,right,1,Index,Distal,-68.59,185.90,-256.00,-75.84,183.08,-270.04
